,book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,language_code,average_rating,ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
1504,1505,10576365,10576365,15483434,41,1423157370,9781423157370.0,Alexandra Bracken,2012.0,The Darkest Minds,eng,4.26,83886,11330,1380,3193,11844,28768,45587
1505,1506,1427,1427,3341790,154,60832819,9780060832810.0,"Paulo Coelho, Margaret Jull Costa",2005.0,O Zahir,eng,3.56,50921,2731,2677,6561,16568,16990,13251
1506,1507,1134122,1134122,1121350,116,1416560610,9781416560620.0,Norman Vincent Peale,1952.0,The Power of Positive Thinking,eng,4.08,52704,838,1265,2426,10192,17315,23318
1507,1508,23346377,23346377,42905101,58,1846558913,9781846558920.0,Ruth Ware,2015.0,"In a Dark, Dark Wood ",eng,3.65,67344,9107,1904,6968,26321,32390,16588
1508,1509,17728,17728,1652564,602,1844082938,9781844082930.0,"Edith Wharton, Nina Bawden",1905.0,The House of Mirth,eng,3.94,60611,3489,1731,3912,14142,24545,23384
1509,1510,2454986,2454986,2462181,22,345501330,9780345501330.0,"Hiro Mashima, William Flanagan",2006.0,Fairy Tail 1,eng,4.4,65477,667,1092,2055,7476,14494,41177
1510,1511,21535271,21535271,40864254,56,756410436,9780756410440.0,"Patrick Rothfuss, Nate  Taylor",2014.0,The Slow Regard of Silent Things,eng,3.92,57716,7633,2506,5300,14205,22248,26391
1511,1512,18478222,18478222,160246,749,Not Available,9780989794800.0,Solomon Northup,1853.0,Twelve Years a Slave,eng,4.15,39758,4918,1035,2266,10046,23893,27654
1512,1513,7046495,7046495,7370233,46,451229851,9780451229850.0,J.R. Ward,2010.0,"Lover Avenged, part one",eng,4.41,82824,3872,616,1846,9925,25598,52094
1513,1514,17780,17780,1640941,86,141001828,9780141001820.0,Nathaniel Philbrick,1999.0,In the Heart of the Sea: The Tragedy of the Whaleship Essex,en-US,4.16,57259,4593,743,1672,9369,24755,24606
1514,1515,81227,81227,1133588,57,743289684,9780743289690.0,Ayaan Hirsi Ali,2006.0,Infidel,eng,4.2,58432,5662,1168,1891,8759,22116,28228
1515,1516,242472,242472,2157806,103,1400063515,9781400063510.0,Nassim Nicholas Taleb,2007.0,The Black Swan: The Impact of the Highly Improbable,eng,3.88,53586,3368,1861,4036,12599,20887,19383
1516,1517,13281368,13281368,14373498,75,345504984,9780345504980.0,Justin Cronin,2012.0,The Twelve,eng,3.98,56756,6682,660,2845,14411,28633,21058
1517,1518,17125,17125,838042,264,374529523,9780374529530.0,"Aleksandr Solzhenitsyn, H.T. Willetts",1962.0,Один день Ивана Денисовича,eng,3.94,61678,2915,1147,3666,16109,28201,22915
1518,1519,827,827,2181158,58,553380966,9780553380960.0,Neal Stephenson,1995.0,The Diamond Age,eng,4.19,61836,2821,602,2255,10287,24102,29375
1519,1520,164154,164154,250975,118,60892994,9780060893000.0,Walter M. Miller Jr.,1959.0,A Canticle for Leibowitz,eng,3.97,66721,3596,1579,4264,14698,25329,26118
1520,1521,7728,7728,1052210,423,1580493882,9781580493890.0,"Sophocles, J.E. Thomas",-441.0,Ἀντιγόνη,eng,3.6,67608,1893,1881,8279,25895,25697,16783
1521,1522,4954833,4954833,5020624,86,1439138311,9781439138310.0,Colm Tóibín,2009.0,Brooklyn,eng,3.63,55459,8669,1042,5940,21904,27255,11681
1522,1523,8525590,8525590,13392566,44,1442409053,9781442409060.0,Lauren DeStefano,2011.0,Wither,eng,3.81,84776,7886,3105,7449,20924,28676,28503
1523,1524,27161156,27161156,47200486,30,62300547,9780062300550.0,J.D. Vance,2016.0,Hillbilly Elegy. A Memoir of a Family and Culture in Crisis,eng,3.99,80737,13146,1429,4680,21299,44927,33435
1524,1525,113435,113435,195579,55,312864590,9780312864590.0,Robert Jordan,2003.0,Crossroads of Twilight,en-US,3.82,61361,1599,2097,5975,16531,21644,22232
1525,1526,35220,35220,2314709,800,1580495869,9781580495870.0,Stephen Crane,1871.0,The Red Badge of Courage,eng,3.21,68448,2825,6036,12395,26446,20066,10032
1526,1527,21413662,21413662,40714465,59,544272994,9780544273000.0,Randall Munroe,2014.0,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,eng,4.17,60236,5437,1387,2708,10945,24313,32476
1527,1528,55399,55399,2646042,64,765348780,9780765348780.0,Steven Erikson,1999.0,Gardens of the Moon,eng,3.85,57993,3720,2616,4780,13280,22849,21129
1528,1529,816720,816720,13855759,133,7251866,9780007251860.0,Paulo Coelho,2006.0,A Bruxa de Portobello,eng,3.51,51461,3181,2660,7458,18085,17116,12755
1529,1530,77276,77276,1196024,20,440401585,9780440401580.0,Madeleine L'Engle,1978.0,A Swiftly Tilting Planet,eng,4.13,75851,1477,891,2666,15130,28633,33598
1530,1531,262430,262430,524491,75,043977134X,9780439771340.0,Suzanne Collins,2003.0,Gregor the Overlander,eng,3.99,66823,5376,1705,3653,14937,25516,26675
1531,1532,8554005,8554005,10809193,52,1439102724,9781439102720.0,Jodi Picoult,2011.0,Sing You Home,en-US,3.76,62494,6241,1770,5345,18571,24791,17870
1532,1533,31336,31336,2925924,65,345419634,9780345419640.0,Anne Rice,1992.0,The Tale of the Body Thief,en-US,3.7,67267,1161,1427,6552,22211,23262,18316
1533,1534,15158,15158,2571396,90,446615625,9780446615620.0,David Baldacci,2005.0,The Camel Club,eng,4.02,58973,2255,886,2571,12705,25005,21973
1534,1535,33676,33676,940067,73,316155608,9780316155600.0,James Patterson,2006.0,Saving The World and Other Extreme Sports,en-US,4.16,75436,2529,1081,3410,14312,24389,36922
1535,1536,43892,43892,3109672,57,812551478,9780812551470.0,Terry Goodkind,1996.0,Blood of the Fold,en-US,3.98,60624,958,1009,3226,14259,23434,22725
1536,1537,16180,16180,816515,76,743272501,9780743272510.0,Philippa Gregory,2006.0,The Boleyn Inheritance,eng,3.84,62135,3967,506,3336,20312,29721,17195
1537,1538,22501028,22501028,41711673,47,385683421,9780385683420.0,Anne Tyler,2015.0,A Spool of Blue Thread,eng,3.4,42339,7715,2302,7578,21930,20780,7744
1538,1539,30555488,30555488,48287641,48,385542364,9780385542360.0,Colson Whitehead,2016.0,The Underground Railroad,eng,4.04,72052,11045,1259,3885,16777,38456,31719
1539,1540,106085,106085,1319792,39,786838930,9780786838940.0,Melissa de la Cruz,2007.0,Masquerade,en-US,3.91,76598,2045,1493,5298,19716,25177,27989
1540,1541,8685612,8685612,7030253,35,373210183,9780373210180.0,Julie Kagawa,2011.0,The Iron Queen,eng,4.24,82373,4580,1217,2819,12701,25786,42608
1541,1542,16034964,16034964,21807237,41,988393506,9780988393510.0,Cora Carmack,2012.0,Losing It,eng,3.77,84438,6615,2396,7028,24581,32744,24526
1542,1543,13573236,13573236,19153727,87,385535144,9780385535140.0,John Grisham,2012.0,The Racketeer,Not Available,3.79,48286,6871,939,4252,18459,27477,15518
1543,1544,6192,6192,1882981,126,143036378,9780143036370.0,J.M. Coetzee,1999.0,Disgrace,eng,3.83,50422,4573,1369,4284,14721,25122,16891
1544,1545,776407,776407,3244521,146,525444440,9780525444440.0,"A.A. Milne, Ernest H. Shepard",1928.0,The House at Pooh Corner,en-US,4.36,69102,866,689,1444,9318,20394,39693
1545,1546,7165300,7165300,7534979,42,316075558,9780316075560.0,Brent Weeks,2010.0,The Black Prism,en-US,4.24,58906,3022,827,2039,8245,24370,30392
1546,1547,6976,6976,1408375,48,143036696,9780143036690.0,Sue Monk Kidd,2004.0,The Mermaid Chair,eng,3.1,62760,5910,4807,13288,24684,16305,6612
1547,1548,537296,537296,1231880,49,64440206,9780064440200.0,Arnold Lobel,1970.0,Frog and Toad Are Friends,eng,4.18,70119,1010,1041,2915,12966,19278,34505
1548,1549,324277,324277,984147,56,64410129,9780064410120.0,"Lemony Snicket, Brett Helquist",2002.0,The Carnivorous Carnival,en-US,3.97,83981,1710,942,4280,21100,31005,29567
1549,1550,6574102,6574102,6767235,42,1423116399,9781423116390.0,Ally Carter,2010.0,Heist Society,en-US,3.91,75834,4814,2617,5001,16839,25668,28024
1550,1551,29437949,29437949,45981530,62,1250121000,9781250121000.0,B.A. Paris,2016.0,Behind Closed Doors,eng,3.93,57865,12159,2944,6308,20514,37908,35177
1551,1552,682804,682804,1044737,64,345348109,9780345348100.0,Michael Shaara,1974.0,The Killer Angels,en-US,4.3,58372,4020,715,1727,7747,20361,32231
1552,1553,30274,30274,1736002,51,425201392,9780425201400.0,Laurell K. Hamilton,1995.0,"Circus of the Damned (Anita Blake, Vampire Hunter, #3)",en-US,4.16,73883,1373,780,2522,14606,27469,35077
1553,1554,59264,59264,3736193,70,786818611,9780786818620.0,Jonathan Stroud,2006.0,Ptolemy's Gate,eng,4.24,63838,1783,959,1972,9826,22917,33159
1554,1555,29981,29981,68894,680,553214322,9780553214320.0,H.G. Wells,1896.0,The Island of Dr. Moreau,eng,3.72,60346,2767,897,5007,22375,27122,15162
1555,1556,13362536,13362536,18591132,42,1620610094,9781620610090.0,Jennifer L. Armentrout,2012.0,Opal,Not Available,4.34,92014,8330,1079,2588,11790,28917,53694
1556,1557,6512154,6512154,6703901,54,1934781630,9781934781630.0,Dave Eggers,2008.0,Zeitoun,Not Available,4.08,55398,7088,760,2129,10245,25365,21637
1557,1558,6609765,6609765,6803732,41,141697170X,9781416971700.0,Sharon M. Draper,2010.0,Out of My Mind,en-US,4.37,63756,10058,547,1483,7956,21472,38115
1558,1559,12716010,12716010,14103064,59,Not Available,Not Available,Lauren Kate,2012.0,Rapture,eng,4.03,79360,5182,2222,5420,16312,24191,36222
1559,1560,8564935,12180581,13433455,68,1453688935,9781453688940.0,Amanda Hocking,2010.0,Switched,eng,3.89,45319,6341,2318,5578,18540,26661,27622
1560,1561,130440,130440,3288400,330,679774386,9780679774390.0,"Boris Pasternak, Max Hayward, Manya Harari, John Bayley",1957.0,Доктор Живаго,eng,4.03,59973,2162,1257,3530,12593,23103,25691
1561,1562,22609310,34324605,42099145,28,1476791457,9781476791460.0,Colleen Hoover,2015.0,Not Available,en-GB,4.25,72611,11682,1122,2934,12186,27722,42896
1562,1563,15034320,15096164,20688937,62,1469216000,9781469216000.0,Blake Crouch,2012.0,Pines,Not Available,3.88,34789,5356,1420,3550,13928,25010,18149
1563,1564,7675,7675,1511269,83,99303744,9780099303750.0,Michael Crichton,1994.0,Disclosure,Not Available,3.76,57818,710,924,4157,18087,22292,14596
1564,1565,12875355,12875355,17822238,79,307959856,9780307959850.0,P.D. James,2012.0,Death Comes to Pemberley,eng,3.21,65906,8645,5576,13652,25738,19180,10635
1565,1566,5246,5246,132919,529,142437808,9780142437800.0,Edith Wharton,1911.0,Ethan Frome,eng,3.35,72421,4204,7015,11389,24161,24061,15131
1566,1567,5205,5205,3046634,30,385720106,9780385720110.0,"Jane Hamilton, Frank  Muller, C.J. Critt",1992.0,A Map of the World,en-GB,3.78,61347,1394,1350,4011,17161,23967,15620
1567,1568,27362503,27362503,43940889,19,Not Available,Not Available,Colleen Hoover,2016.0,It Ends with Us,eng,4.44,80433,15878,1172,2155,8566,24847,58175
1568,1569,143534,143534,171430,2,141693586X,9781416935860.0,"O. Henry, Lisbeth Zwerger",1905.0,The Gift of the Magi,eng,4.07,66537,1253,923,2968,14163,24466,27981
1569,1570,7442,7442,208153,45,553380648,9780553380640.0,Tom Wolfe,1968.0,The Electric Kool-Aid Acid Test,en-US,3.92,54848,1529,982,3287,13596,21988,18401
1570,1571,7437,7437,4055,139,802140181,9780802140180.0,"William S. Burroughs, James Grauerholz, Barry  Miles",1959.0,The Naked Lunch,en-US,3.46,55473,2759,4627,7799,17322,18615,13406
1571,1572,25100,25100,2371237,50,156389226X,9781563892260.0,"Neil Gaiman, Kelley Jones, Charles Vess, Colleen Doran, Malcolm Jones III, Steve Erickson",1991.0,The Sandman: Dream Country,eng,4.28,67753,1407,1786,1814,9096,22186,39050
1572,1573,5360,5360,1125216,95,385337930,9780385337940.0,John Grisham,2001.0,A Painted House,eng,3.67,59974,3334,2048,6355,18253,21725,15711
1573,1574,18423,18423,817527,127,441007317,9780441007320.0,"Ursula K. Le Guin, Lech Jęczmyk",1969.0,The Left Hand of Darkness,eng,4.05,61888,4708,1170,3497,13266,26812,27431
1574,1575,3213286,33290383,3247053,77,142412147,9780142412140.0,"John Green, Maureen Johnson, Lauren Myracle",2008.0,Let It Snow: Three Holiday Romances,eng,3.84,57632,7640,1110,4837,20638,28643,21289
1575,1576,7912007,7912007,11067830,80,1439192561,9781439192570.0,Stephen King,2010.0,"Full Dark, No Stars",en-US,4.03,60672,5276,682,2494,14005,28981,23185
1576,1577,20696006,20696006,40015533,62,805095152,9780805095160.0,Atul Gawande,2014.0,Being Mortal: Medicine and What Matters in the End,eng,4.4,56510,8698,982,1507,5579,19732,37767
1577,1578,32439,32439,442737,82,553582917,9780553582920.0,Dean Koontz,1987.0,Intensity,eng,4.04,58062,2323,991,2621,12745,21582,23353
1578,1579,6472246,6472246,6663373,15,446552445,9780446552450.0,Chelsea Handler,2010.0,Chelsea Chelsea Bang Bang,en-US,3.81,55355,2918,1536,4300,15147,19625,17331
1579,1580,37793,37793,10535173,603,1406914835,9781406914830.0,"Henrik Ibsen, Michael   Meyer",1879.0,Et dukkehjem,eng,3.69,69450,2701,1820,7074,23481,28984,18133
1580,1581,12658,12658,1056841,47,375760377,9780375760370.0,James A. Michener,1959.0,Hawaii,en-GB,4.18,59963,1287,561,1806,10458,21787,27036
1581,1582,48328,48328,1235136,92,413757102,9780413757100.0,Richard Yates,1961.0,Revolutionary Road,eng,3.89,56550,5947,1576,4445,14100,23791,20808
1582,1583,25373,25373,929639,34,375835318,9780375835320.0,"Rachel Cohn, David Levithan",2006.0,Nick & Norah's Infinite Playlist,en-US,3.73,60372,4348,2378,6204,19509,23714,19709
1583,1584,18545,18545,73811,43,802132758,9780802132760.0,"Tom Stoppard, Henry Popkin",1966.0,Rosencrantz and Guildenstern are Dead,eng,4.06,67077,1541,1394,3749,12598,23414,28628
1584,1585,9409458,9409458,6961290,76,545259088,9780545259090.0,Maggie Stiefvater,2011.0,Forever,eng,3.91,85034,7536,2005,6338,21233,29682,32030
1585,1586,607639,607639,1020156,88,1573226521,9781573226520.0,Alex Garland,1996.0,The Beach,eng,3.91,52333,2079,838,3254,13336,22974,17181
1586,1587,6617928,6617928,6812044,36,143145541,9780143145550.0,"Beth Hoffman, Jenna Lamia",2010.0,Saving CeeCee Honeycutt,eng,3.92,54341,7996,837,3460,15864,26904,19817
1587,1588,10407279,10407279,15311332,46,575096578,9780575096580.0,Charlaine Harris,2012.0,Deadlocked,eng,3.65,65932,6858,2104,8469,25761,26265,20003
1588,1589,10579,10579,2330175,93,1416524355,9781416524360.0,Stephen King,2002.0,Everything's Eventual: 14 Dark Tales,eng,3.94,60932,1715,492,2870,17240,26553,20182
1589,1590,91244,91244,933852,51,192750968,9780192750970.0,Beverly Cleary,1955.0,Beezus and Ramona,Not Available,3.97,75987,1477,1553,3774,18481,27259,28072
1590,1591,13667,13667,1322014,110,141650964X,9781416509650.0,Ursula K. Le Guin,1972.0,The Farthest Shore,Not Available,4.11,65626,1175,765,2518,13315,25482,28681
1591,1592,7667,7667,997270,78,99556316,9780099556310.0,Michael Crichton,1996.0,Airframe,eng,3.66,59229,1482,1251,5523,20402,22606,13638
1592,1593,13812,13812,15983,58,553564943,9780553564940.0,Raymond E. Feist,1982.0,Magician,en-US,4.17,62432,1231,806,2358,10465,22606,28713
1593,1594,854757,854757,1616066,58,312987854,9780312987860.0,Jennifer Crusie,2004.0,Bet Me,eng,3.95,70737,3203,1759,4253,16515,24613,26339
1594,1595,318431,318431,2501119,113,316548189,9780316548180.0,Nelson Mandela,1994.0,Long Walk to Freedom: The Autobiography of Nelson Mandela,eng,4.31,43927,2585,664,1050,5745,15748,24714
1595,1596,20707959,20707959,40030582,78,038553714X,9780385537150.0,John Grisham,2014.0,Gray Mountain,eng,3.52,37379,7029,2111,6961,19259,19923,11133
1596,1597,122,122,649656,82,034541005X,9780345410050.0,Bryce Courtenay,1989.0,The Power of One,eng,4.34,57312,4581,698,1628,6814,18645,32790
1597,1598,29999,29999,980184,207,752865331,9780752865330.0,Dashiell Hammett,1930.0,The Maltese Falcon,eng,3.92,58742,3576,1107,3626,15765,25802,21048
1598,1599,8949352,8949352,13395554,45,312364423,9780312364430.0,Kristin Hannah,2011.0,Night Road,en-US,4.17,58028,6334,679,2158,9867,24088,26967
1599,1600,220970,220970,1383273,96,515128635,9780515128640.0,Lee Child,1999.0,Tripwire,eng,4.07,55251,2692,348,1899,13129,29196,22923
1600,1601,26329,26329,587647,146,055380491X,9780553804910.0,Daniel Goleman,1995.0,Emotional Intelligence,eng,3.98,47661,1546,972,2454,11475,19883,18357
1601,1602,6585201,6585201,6778696,20,045146317X,9780451463170.0,Jim Butcher,2010.0,Changes,eng,4.54,66402,3289,179,541,4967,21320,45474
1602,1603,773951,773951,484402,78,670674249,9780670674240.0,"Munro Leaf, Robert Lawson",1936.0,The Story of Ferdinand,Not Available,4.35,70961,1216,925,1842,9512,18694,41574
1603,1604,270805,270805,262531,13,1416903569,9781416903570.0,Ellen Hopkins,2007.0,Impulse,en-US,4.29,59804,3125,969,2252,8580,16502,33702
1604,1605,6440,6440,1039021,880,140436588,9780140436590.0,Walter Scott,1819.0,Ivanhoe,eng,3.75,65828,1780,1770,5665,20339,24748,18846
1605,1606,86663,86663,3184483,43,312936222,9780312936230.0,Janet Evanovich,2004.0,Ten Big Ones,en-US,4.13,76052,1809,231,1800,16072,31940,30852
1606,1607,32506,32506,32671,115,446690457,9780446690450.0,Michael Connelly,1996.0,The Poet,eng,4.19,56191,1912,463,1421,9481,24104,25316
1607,1608,7719245,7719245,6949381,39,61985848,9780061985840.0,Kiersten White,2010.0,Paranormalcy,eng,3.91,79959,5783,2417,5678,18581,26208,29948
1608,1609,7351574,7351574,9115558,20,316087378,9780316087380.0,Mark Cotta Vaz,2010.0,Eclipse: The Official Illustrated Movie Companion,en-US,4.44,50084,122,560,1200,6140,10023,32452
1609,1610,13127599,13127599,15184744,41,61257095,9780061257090.0,Adriana Trigiani,2012.0,The Shoemaker's Wife,eng,3.98,53378,7329,792,2976,13162,25169,19947
1610,1611,784911,784911,770911,47,1590387422,9781590387430.0,Brandon Mull,2006.0,Rise of the Evening Star,Not Available,4.16,79266,3381,2077,2777,12524,26994,37370
1611,1612,10305231,10305231,15207309,80,1455806854,9781455806850.0,"Nora Roberts, MacLeod Andrews",2011.0,The Next Always,Not Available,4.11,54777,3355,962,2449,11776,21571,26323
1612,1613,2195464,2195464,2475030,120,307269191,9780307269200.0,"Haruki Murakami, Philip Gabriel",2007.0,走ることについて語るときに僕の語ること [Hashiru koto ni tsuite kataru toki ni boku no kataru koto],eng,3.79,49344,6144,820,3864,17403,25073,14580
1613,1614,8680278,8680278,12901545,39,1416995587,9781416995590.0,Jenny Han,2011.0,We'll Always Have Summer,en-US,4.17,68112,5139,1305,3605,11571,19752,35154
1614,1615,6480781,6480781,6672023,60,307268195,9780307268200.0,"Andre Agassi, J.R. Moehringer",2009.0,Open: An Autobiography,eng,4.18,47185,4781,653,1512,7611,20869,22056
1615,1616,136782,136782,833565,113,014240165X,9780142401650.0,Anthony Horowitz,2000.0,Alex Rider: Stormbreaker,eng,3.97,67602,4333,1030,3881,16378,26045,25005
1616,1617,21745,21745,497415,82,1590860624,9781590860620.0,"Lee Child, Dick Hill",2002.0,Without Fail ,eng,4.16,53411,1787,300,1283,10727,26737,24420
1617,1618,95617,95617,883913,36,842377506,9780842377510.0,"Francine Rivers, Richard Ferrone",1993.0,A Voice in the Wind,en-US,4.6,55556,2647,680,903,3382,10680,41275
1618,1619,8726744,8726744,14194990,11,031613290X,9780316132910.0,Stephenie Meyer,2005.0,Not Available,eng,4.31,56827,335,2262,2306,6572,10599,36050
1619,1620,14817,14817,1527439,97,057507681X,9780575076820.0,Philip K. Dick,1977.0,A Scanner Darkly ,eng,4.04,54014,2181,767,2537,12216,24238,21786
1620,1621,6452796,6452796,6643001,63,1594488843,9781594488850.0,Daniel H. Pink,2008.0,Drive: The Surprising Truth About What Motivates Us,Not Available,3.95,55889,3120,1364,2883,12674,23552,19427
1621,1622,162898,162898,2621763,798,1416534733,9781416534730.0,Mark Twain,1889.0,A Connecticut Yankee in King Arthur's Court,eng,3.76,50112,2050,1764,5414,21300,27903,18980
1622,1623,106069,106069,680248,36,1563894696,9781563894700.0,"Jeph Loeb, Tim Sale, Gregory Wright, Richard Starkings",1997.0,Batman: The Long Halloween,eng,4.29,54781,1670,767,1573,7332,18937,30031
1623,1624,298275,298275,1319935,187,811201880,9780811201890.0,"Jean-Paul Sartre, Lloyd Alexander, Hayden Carruth",1938.0,La Nausée,eng,3.91,50876,1959,1414,3923,13419,22059,20095
1624,1625,1846,1846,5967,75,785268839,9780785268830.0,John Eldredge,2001.0,Not Available,eng,3.93,50215,1581,2397,3616,9966,16037,20597
1625,1626,5217282,5217282,3295041,12,1606410423,9781606410420.0,Brandon Mull,2009.0,"Fablehaven: Secrets of the Dragon Sanctuary (Fablehaven, #4)",eng,4.35,60744,2700,925,1306,6784,19284,34272
